Primary_key,country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Denmark2023-22,Denmark,DNK,Europe,5873420,cases,181,2023-22,8.291591611,3410215,TESSy COVID-19,
Denmark2023-23,Denmark,DNK,Europe,5873420,cases,169,2023-23,5.959049412,3410384,TESSy COVID-19,
Denmark2023-24,Denmark,DNK,Europe,5873420,cases,128,2023-24,5.056679073,3410512,TESSy COVID-19,
Denmark2023-25,Denmark,DNK,Europe,5873420,cases,101,2023-25,3.898920901,3410613,TESSy COVID-19,
Denmark2023-26,Denmark,DNK,Europe,5873420,cases,0,2023-26,0,0,TESSy COVID-19,
Denmark2023-27,Denmark,DNK,Europe,5873420,cases,0,2023-27,0,0,TESSy COVID-19,
Denmark2023-28,Denmark,DNK,Europe,5873420,cases,0,2023-28,0,0,TESSy COVID-19,
Estonia2020-01,Estonia,EST,Europe,1331796,cases,0,2020-01,0,0,TESSy COVID-19,
Estonia2020-02,Estonia,EST,Europe,1331796,cases,0,2020-02,0,0,TESSy COVID-19,
Estonia2020-03,Estonia,EST,Europe,1331796,cases,0,2020-03,0,0,TESSy COVID-19,
Estonia2020-04,Estonia,EST,Europe,1331796,cases,0,2020-04,0,0,TESSy COVID-19,
Estonia2020-05,Estonia,EST,Europe,1331796,cases,0,2020-05,0,0,TESSy COVID-19,
Estonia2020-06,Estonia,EST,Europe,1331796,cases,0,2020-06,0,0,TESSy COVID-19,
Estonia2020-07,Estonia,EST,Europe,1331796,cases,0,2020-07,0,0,TESSy COVID-19,
Estonia2020-08,Estonia,EST,Europe,1331796,cases,0,2020-08,0,0,TESSy COVID-19,
Estonia2020-09,Estonia,EST,Europe,1331796,cases,1,2020-09,0,1,TESSy COVID-19,
Estonia2020-10,Estonia,EST,Europe,1331796,cases,9,2020-10,0.750865748,10,TESSy COVID-19,
Estonia2020-11,Estonia,EST,Europe,1331796,cases,210,2020-11,16.44395989,220,TESSy COVID-19,
Estonia2020-12,Estonia,EST,Europe,1331796,cases,165,2020-12,28.15746556,385,TESSy COVID-19,
Estonia2020-13,Estonia,EST,Europe,1331796,cases,5570,2020-13,430.6215066,5955,TESSy COVID-19,
Estonia2020-14,Estonia,EST,Europe,1331796,cases,404,2020-14,448.567198,6359,TESSy COVID-19,
Estonia2020-15,Estonia,EST,Europe,1331796,cases,223,2020-15,47.07928241,6582,TESSy COVID-19,
Estonia2020-16,Estonia,EST,Europe,1331796,cases,199,2020-16,31.68653457,6781,TESSy COVID-19,
Estonia2020-17,Estonia,EST,Europe,1331796,cases,109,2020-17,23.12666504,6890,TESSy COVID-19,
Estonia2020-18,Estonia,EST,Europe,1331796,cases,56,2020-18,12.38928485,6946,TESSy COVID-19,
Estonia2020-19,Estonia,EST,Europe,1331796,cases,38,2020-19,7.058138033,6984,TESSy COVID-19,
Estonia2020-20,Estonia,EST,Europe,1331796,cases,43,2020-20,6.08201256,7027,TESSy COVID-19,
Estonia2020-21,Estonia,EST,Europe,1331796,cases,39,2020-21,6.157099135,7066,TESSy COVID-19,
Estonia2020-22,Estonia,EST,Europe,1331796,cases,46,2020-22,6.38235886,7112,TESSy COVID-19,
Estonia2020-23,Estonia,EST,Europe,1331796,cases,71,2020-23,8.785129254,7183,TESSy COVID-19,
Estonia2020-24,Estonia,EST,Europe,1331796,cases,35,2020-24,7.959176931,7218,TESSy COVID-19,
Estonia2020-25,Estonia,EST,Europe,1331796,cases,8,2020-25,3.228722717,7226,TESSy COVID-19,
Estonia2020-26,Estonia,EST,Europe,1331796,cases,6,2020-26,1.051212047,7232,TESSy COVID-19,
Estonia2020-27,Estonia,EST,Europe,1331796,cases,6,2020-27,0.901038898,7238,TESSy COVID-19,
Estonia2020-28,Estonia,EST,Europe,1331796,cases,21,2020-28,2.02733752,7259,TESSy COVID-19,
Estonia2020-29,Estonia,EST,Europe,1331796,cases,4,2020-29,1.877164371,7263,TESSy COVID-19,
Estonia2020-30,Estonia,EST,Europe,1331796,cases,11,2020-30,1.126298622,7274,TESSy COVID-19,
Estonia2020-31,Estonia,EST,Europe,1331796,cases,45,2020-31,4.20484819,7319,TESSy COVID-19,
Estonia2020-32,Estonia,EST,Europe,1331796,cases,74,2020-32,8.935302404,7393,TESSy COVID-19,
Estonia2020-33,Estonia,EST,Europe,1331796,cases,35,2020-33,8.184436655,7428,TESSy COVID-19,
Estonia2020-34,Estonia,EST,Europe,1331796,cases,88,2020-34,9.235648703,7516,TESSy COVID-19,
Estonia2020-35,Estonia,EST,Europe,1331796,cases,100,2020-35,14.11627607,7616,TESSy COVID-19,
Estonia2020-36,Estonia,EST,Europe,1331796,cases,157,2020-36,19.29724973,7773,TESSy COVID-19,
Estonia2020-37,Estonia,EST,Europe,1331796,cases,160,2020-37,23.80244422,7933,TESSy COVID-19,
Estonia2020-38,Estonia,EST,Europe,1331796,cases,244,2020-38,30.33497623,8177,TESSy COVID-19,
Estonia2020-39,Estonia,EST,Europe,1331796,cases,337,2020-39,43.62529997,8514,TESSy COVID-19,
Estonia2020-40,Estonia,EST,Europe,1331796,cases,344,2020-40,51.13395745,8858,TESSy COVID-19,
Estonia2020-41,Estonia,EST,Europe,1331796,cases,255,2020-41,44.97685832,9113,TESSy COVID-19,
Estonia2020-42,Estonia,EST,Europe,1331796,cases,211,2020-42,34.99034387,9324,TESSy COVID-19,
Estonia2020-43,Estonia,EST,Europe,1331796,cases,343,2020-43,41.59796245,9667,TESSy COVID-19,
Estonia2020-44,Estonia,EST,Europe,1331796,cases,614,2020-44,71.8578521,10281,TESSy COVID-19,
Estonia2020-45,Estonia,EST,Europe,1331796,cases,1202,2020-45,136.3572199,11483,TESSy COVID-19,
Estonia2020-46,Estonia,EST,Europe,1331796,cases,1591,2020-46,209.7168035,13074,TESSy COVID-19,
Estonia2020-47,Estonia,EST,Europe,1331796,cases,2104,2020-47,277.444894,15178,TESSy COVID-19,
Estonia2020-48,Estonia,EST,Europe,1331796,cases,2350,2020-48,334.4356043,17528,TESSy COVID-19,
Estonia2020-49,Estonia,EST,Europe,1331796,cases,2921,2020-49,395.7813359,20449,TESSy COVID-19,
Estonia2020-50,Estonia,EST,Europe,1331796,cases,3156,2020-50,456.3011152,23605,TESSy COVID-19,
Estonia2020-51,Estonia,EST,Europe,1331796,cases,3696,2020-51,514.4932107,27301,TESSy COVID-19,
Estonia2020-52,Estonia,EST,Europe,1331796,cases,3730,2020-52,557.5929046,31031,TESSy COVID-19,
Estonia2020-53,Estonia,EST,Europe,1331796,cases,3709,2020-53,558.5690301,34740,TESSy COVID-19,
Estonia2021-01,Estonia,EST,Europe,1331796,cases,4276,2021-01,599.5662999,39016,TESSy COVID-19,
Estonia2021-02,Estonia,EST,Europe,1331796,cases,3543,2021-02,587.1019285,42559,TESSy COVID-19,
Estonia2021-03,Estonia,EST,Europe,1331796,cases,3631,2021-03,538.6710878,46190,TESSy COVID-19,
Estonia2021-04,Estonia,EST,Europe,1331796,cases,3604,2021-04,543.2513688,49794,TESSy COVID-19,
Estonia2021-05,Estonia,EST,Europe,1331796,cases,3762,2021-05,553.0877101,53556,TESSy COVID-19,
Estonia2021-06,Estonia,EST,Europe,1331796,cases,4561,2021-06,624.9455622,58117,TESSy COVID-19,
Estonia2021-07,Estonia,EST,Europe,1331796,cases,5572,2021-07,760.8522627,63689,TESSy COVID-19,
Estonia2021-08,Estonia,EST,Europe,1331796,cases,8183,2021-08,1032.815837,71872,TESSy COVID-19,
Estonia2021-09,Estonia,EST,Europe,1331796,cases,9570,2021-09,1333.011963,81442,TESSy COVID-19,
Estonia2021-10,Estonia,EST,Europe,1331796,cases,9905,2021-10,1462.311045,91347,TESSy COVID-19,
Estonia2021-11,Estonia,EST,Europe,1331796,cases,10309,2021-11,1517.800023,101656,TESSy COVID-19,
Estonia2021-12,Estonia,EST,Europe,1331796,cases,7822,2021-12,1361.394688,109478,TESSy COVID-19,
Estonia2021-13,Estonia,EST,Europe,1331796,cases,423,2021-13,619.0888094,109901,TESSy COVID-19,
Estonia2021-14,Estonia,EST,Europe,1331796,cases,4663,2021-14,381.8903195,114564,TESSy COVID-19,
Estonia2021-15,Estonia,EST,Europe,1331796,cases,3341,2021-15,600.9929449,117905,TESSy COVID-19,
Estonia2021-16,Estonia,EST,Europe,1331796,cases,2604,2021-16,446.3896873,120509,TESSy COVID-19,
Estonia2021-17,Estonia,EST,Europe,1331796,cases,2402,2021-17,375.8833936,122911,TESSy COVID-19,
Estonia2021-18,Estonia,EST,Europe,1331796,cases,2283,2021-18,351.780603,125194,TESSy COVID-19,
Estonia2021-19,Estonia,EST,Europe,1331796,cases,1870,2021-19,311.8345452,127064,TESSy COVID-19,
Estonia2021-20,Estonia,EST,Europe,1331796,cases,1465,2021-20,250.413727,128529,TESSy COVID-19,
Estonia2021-21,Estonia,EST,Europe,1331796,cases,876,2021-21,175.7776717,129405,TESSy COVID-19,
Estonia2021-22,Estonia,EST,Europe,1331796,cases,612,2021-22,111.7288233,130017,TESSy COVID-19,
Estonia2021-23,Estonia,EST,Europe,1331796,cases,380,2021-23,74.48588222,130397,TESSy COVID-19,
Estonia2021-24,Estonia,EST,Europe,1331796,cases,282,2021-24,49.70731253,130679,TESSy COVID-19,
Estonia2021-25,Estonia,EST,Europe,1331796,cases,165,2021-25,33.56369894,130844,TESSy COVID-19,
Estonia2021-26,Estonia,EST,Europe,1331796,cases,227,2021-26,29.43393733,131071,TESSy COVID-19,
Estonia2021-27,Estonia,EST,Europe,1331796,cases,301,2021-27,39.64571151,131372,TESSy COVID-19,
Estonia2021-28,Estonia,EST,Europe,1331796,cases,375,2021-28,50.75852458,131747,TESSy COVID-19,
Estonia2021-29,Estonia,EST,Europe,1331796,cases,645,2021-29,76.58830632,132392,TESSy COVID-19,
Estonia2021-30,Estonia,EST,Europe,1331796,cases,1246,2021-30,141.988713,133638,TESSy COVID-19,
Estonia2021-31,Estonia,EST,Europe,1331796,cases,1472,2021-31,204.0853104,135110,TESSy COVID-19,
Estonia2021-32,Estonia,EST,Europe,1331796,cases,1942,2021-32,256.3455664,137052,TESSy COVID-19,
Estonia2021-33,Estonia,EST,Europe,1331796,cases,1970,2021-33,293.7386807,139022,TESSy COVID-19,
Estonia2021-34,Estonia,EST,Europe,1331796,cases,2476,2021-34,333.8349117,141498,TESSy COVID-19,
Estonia2021-35,Estonia,EST,Europe,1331796,cases,2405,2021-35,366.4975717,143903,TESSy COVID-19,
Estonia2021-36,Estonia,EST,Europe,1331796,cases,2976,2021-36,404.0408591,146879,TESSy COVID-19,
Estonia2021-37,Estonia,EST,Europe,1331796,cases,3258,2021-37,468.0897074,150137,TESSy COVID-19,
Estonia2021-38,Estonia,EST,Europe,1331796,cases,3784,2021-38,528.7596599,153921,TESSy COVID-19,
Estonia2021-39,Estonia,EST,Europe,1331796,cases,4970,2021-39,657.307876,158891,TESSy COVID-19,
Estonia2021-40,Estonia,EST,Europe,1331796,cases,6455,2021-40,857.8641173,165346,TESSy COVID-19,
Estonia2021-41,Estonia,EST,Europe,1331796,cases,7999,2021-41,1085.301352,173345,TESSy COVID-19,
Estonia2021-42,Estonia,EST,Europe,1331796,cases,9988,2021-42,1350.582221,183333,TESSy COVID-19,
Estonia2021-43,Estonia,EST,Europe,1331796,cases,12069,2021-43,1656.184581,195402,TESSy COVID-19,
Estonia2021-44,Estonia,EST,Europe,1331796,cases,173,2021-44,919.209849,195575,TESSy COVID-19,
Estonia2021-45,Estonia,EST,Europe,1331796,cases,6726,2021-45,518.0222797,202301,TESSy COVID-19,
Estonia2021-46,Estonia,EST,Europe,1331796,cases,5181,2021-46,894.0558464,207482,TESSy COVID-19,
Estonia2021-47,Estonia,EST,Europe,1331796,cases,4077,2021-47,695.1515097,211559,TESSy COVID-19,
Estonia2021-48,Estonia,EST,Europe,1331796,cases,3437,2021-48,564.2005232,214996,TESSy COVID-19,
Estonia2021-49,Estonia,EST,Europe,1331796,cases,3305,2021-49,506.2336874,218301,TESSy COVID-19,
Estonia2021-50,Estonia,EST,Europe,1331796,cases,3913,2021-50,541.9748971,222214,TESSy COVID-19,
Estonia2021-51,Estonia,EST,Europe,1331796,cases,4595,2021-51,638.8365786,226809,TESSy COVID-19,
Estonia2021-52,Estonia,EST,Europe,1331796,cases,6140,2021-52,806.0543807,232949,TESSy COVID-19,
Estonia2022-01,Estonia,EST,Europe,1331796,cases,5742,2022-01,892.178682,238691,TESSy COVID-19,
Estonia2022-02,Estonia,EST,Europe,1331796,cases,15424,2022-02,1589.282443,254115,TESSy COVID-19,
Estonia2022-03,Estonia,EST,Europe,1331796,cases,27269,2022-03,3205.671139,281384,TESSy COVID-19,
Estonia2022-04,Estonia,EST,Europe,1331796,cases,41085,2022-04,5132.467735,322469,TESSy COVID-19,
Estonia2022-05,Estonia,EST,Europe,1331796,cases,48031,2022-05,6691.415202,370500,TESSy COVID-19,
Estonia2022-06,Estonia,EST,Europe,1331796,cases,37947,2022-06,6455.79353,408447,TESSy COVID-19,
Estonia2022-07,Estonia,EST,Europe,1331796,cases,39239,2022-07,5795.632364,447686,TESSy COVID-19,
Estonia2022-08,Estonia,EST,Europe,1331796,cases,31712,2022-08,5327.46757,479398,TESSy COVID-19,
Estonia2022-09,Estonia,EST,Europe,1331796,cases,22671,2022-09,4083.433198,502069,TESSy COVID-19,
Estonia2022-10,Estonia,EST,Europe,1331796,cases,14983,2022-10,2827.309888,517052,TESSy COVID-19,
Estonia2022-11,Estonia,EST,Europe,1331796,cases,10967,2022-11,1948.496617,528019,TESSy COVID-19,
Estonia2022-12,Estonia,EST,Europe,1331796,cases,9226,2022-12,1516.223205,537245,TESSy COVID-19,
Estonia2022-13,Estonia,EST,Europe,1331796,cases,6835,2022-13,1205.965478,544080,TESSy COVID-19,
Estonia2022-14,Estonia,EST,Europe,1331796,cases,5185,2022-14,902.5406293,549265,TESSy COVID-19,
Estonia2022-15,Estonia,EST,Europe,1331796,cases,3337,2022-15,639.8877906,552602,TESSy COVID-19,
Estonia2022-16,Estonia,EST,Europe,1331796,cases,2756,2022-16,457.5025004,555358,TESSy COVID-19,
Estonia2022-17,Estonia,EST,Europe,1331796,cases,2039,2022-17,360.0401263,557397,TESSy COVID-19,
Estonia2022-18,Estonia,EST,Europe,1331796,cases,1489,2022-18,264.905436,558886,TESSy COVID-19,
Estonia2022-19,Estonia,EST,Europe,1331796,cases,1173,2022-19,199.8804622,560059,TESSy COVID-19,
Estonia2022-20,Estonia,EST,Europe,1331796,cases,953,2022-20,159.6340581,561012,TESSy COVID-19,
Estonia2022-21,Estonia,EST,Europe,1331796,cases,821,2022-21,133.2035837,561833,TESSy COVID-19,
Estonia2022-22,Estonia,EST,Europe,1331796,cases,781,2022-22,120.2886929,562614,TESSy COVID-19,
Estonia2022-23,Estonia,EST,Europe,1331796,cases,840,2022-23,121.7153378,563454,TESSy COVID-19,
Estonia2022-24,Estonia,EST,Europe,1331796,cases,822,2022-24,124.7938874,564276,TESSy COVID-19,
Estonia2022-25,Estonia,EST,Europe,1331796,cases,798,2022-25,121.6402512,565074,TESSy COVID-19,
Estonia2022-26,Estonia,EST,Europe,1331796,cases,1345,2022-26,160.9105298,566419,TESSy COVID-19,
Estonia2022-27,Estonia,EST,Europe,1331796,cases,1161,2022-27,188.1669565,567580,TESSy COVID-19,
Estonia2022-28,Estonia,EST,Europe,1331796,cases,1552,2022-28,203.7098775,569132,TESSy COVID-19,
Estonia2022-29,Estonia,EST,Europe,1331796,cases,2007,2022-29,267.2331198,571139,TESSy COVID-19,
Estonia2022-30,Estonia,EST,Europe,1331796,cases,2229,2022-30,318.0667309,573368,TESSy COVID-19,
Estonia2022-31,Estonia,EST,Europe,1331796,cases,2239,2022-31,335.4868163,575607,TESSy COVID-19,
Estonia2022-32,Estonia,EST,Europe,1331796,cases,1933,2022-32,313.2611902,577540,TESSy COVID-19,
Estonia2022-33,Estonia,EST,Europe,1331796,cases,1426,2022-33,252.2158048,578966,TESSy COVID-19,
Estonia2022-34,Estonia,EST,Europe,1331796,cases,1107,2022-34,190.194294,580073,TESSy COVID-19,
Estonia2022-35,Estonia,EST,Europe,1331796,cases,822,2022-35,144.8420028,580895,TESSy COVID-19,
Estonia2022-36,Estonia,EST,Europe,1331796,cases,914,2022-36,130.3502939,581809,TESSy COVID-19,
Estonia2022-37,Estonia,EST,Europe,1331796,cases,1189,2022-37,157.9070668,582998,TESSy COVID-19,
Estonia2022-38,Estonia,EST,Europe,1331796,cases,1188,2022-38,178.4807883,584186,TESSy COVID-19,
Estonia2022-39,Estonia,EST,Europe,1331796,cases,1316,2022-39,188.0167834,585502,TESSy COVID-19,
Estonia2022-40,Estonia,EST,Europe,1331796,cases,1196,2022-40,188.6174759,586698,TESSy COVID-19,
Estonia2022-41,Estonia,EST,Europe,1331796,cases,1063,2022-41,169.6205725,587761,TESSy COVID-19,
Estonia2022-42,Estonia,EST,Europe,1331796,cases,1055,2022-42,159.0333655,588816,TESSy COVID-19,
Estonia2022-43,Estonia,EST,Europe,1331796,cases,733,2022-43,134.2547958,589549,TESSy COVID-19,
Estonia2022-44,Estonia,EST,Europe,1331796,cases,553,2022-44,96.56133522,590102,TESSy COVID-19,
Estonia2022-45,Estonia,EST,Europe,1331796,cases,490,2022-45,78.31529754,590592,TESSy COVID-19,
Estonia2022-46,Estonia,EST,Europe,1331796,cases,491,2022-46,73.6599299,591083,TESSy COVID-19,
Estonia2022-47,Estonia,EST,Europe,1331796,cases,474,2022-47,72.4585447,591557,TESSy COVID-19,
Estonia2022-48,Estonia,EST,Europe,1331796,cases,536,2022-48,75.83744057,592093,TESSy COVID-19,
Estonia2022-49,Estonia,EST,Europe,1331796,cases,624,2022-49,87.10042679,592717,TESSy COVID-19,
Estonia2022-50,Estonia,EST,Europe,1331796,cases,819,2022-50,108.3499275,593536,TESSy COVID-19,
Estonia2022-51,Estonia,EST,Europe,1331796,cases,681,2022-51,112.6298622,594217,TESSy COVID-19,
Estonia2022-52,Estonia,EST,Europe,1331796,cases,541,2022-52,91.75579443,594758,TESSy COVID-19,
Estonia2023-01,Estonia,EST,Europe,1331796,cases,397,2023-01,70.43120718,595155,TESSy COVID-19,
Estonia2023-02,Estonia,EST,Europe,1331796,cases,377,2023-02,58.11700891,595532,TESSy COVID-19,
Estonia2023-03,Estonia,EST,Europe,1331796,cases,301,2023-03,50.90869773,595833,TESSy COVID-19,
Estonia2023-04,Estonia,EST,Europe,1331796,cases,384,2023-04,51.43430375,596217,TESSy COVID-19,
Estonia2023-05,Estonia,EST,Europe,1331796,cases,306,2023-05,51.80973663,596523,TESSy COVID-19,
Estonia2023-06,Estonia,EST,Europe,1331796,cases,328,2023-06,47.60488844,596851,TESSy COVID-19,
Estonia2023-07,Estonia,EST,Europe,1331796,cases,322,2023-07,48.80627363,597173,TESSy COVID-19,
Estonia2023-08,Estonia,EST,Europe,1331796,cases,271,2023-08,44.52633887,597444,TESSy COVID-19,
Estonia2023-09,Estonia,EST,Europe,1331796,cases,305,2023-09,43.2498671,597749,TESSy COVID-19,
Estonia2023-10,Estonia,EST,Europe,1331796,cases,312,2023-10,46.32841666,598061,TESSy COVID-19,
Estonia2023-11,Estonia,EST,Europe,1331796,cases,364,2023-11,50.75852458,598425,TESSy COVID-19,
Estonia2023-12,Estonia,EST,Europe,1331796,cases,349,2023-12,53.53672785,598774,TESSy COVID-19,
Estonia2023-13,Estonia,EST,Europe,1331796,cases,382,2023-13,54.88828619,599156,TESSy COVID-19,
Estonia2023-14,Estonia,EST,Europe,1331796,cases,392,2023-14,58.11700891,599548,TESSy COVID-19,
Estonia2023-15,Estonia,EST,Europe,1331796,cases,365,2023-15,56.84053714,599913,TESSy COVID-19,
Estonia2023-16,Estonia,EST,Europe,1331796,cases,330,2023-16,52.1851695,600243,TESSy COVID-19,
Estonia2023-17,Estonia,EST,Europe,1331796,cases,284,2023-17,46.10315694,600527,TESSy COVID-19,
Estonia2023-18,Estonia,EST,Europe,1331796,cases,208,2023-18,36.94259481,600735,TESSy COVID-19,
Estonia2023-19,Estonia,EST,Europe,1331796,cases,193,2023-19,30.1097165,600928,TESSy COVID-19,
Estonia2023-20,Estonia,EST,Europe,1331796,cases,181,2023-20,28.08237898,601109,TESSy COVID-19,
Estonia2023-21,Estonia,EST,Europe,1331796,cases,149,2023-21,24.77856969,601258,TESSy COVID-19,
Estonia2023-22,Estonia,EST,Europe,1331796,cases,120,2023-22,20.19828863,601378,TESSy COVID-19,
Estonia2023-23,Estonia,EST,Europe,1331796,cases,96,2023-23,16.21870016,601474,TESSy COVID-19,
Estonia2023-24,Estonia,EST,Europe,1331796,cases,63,2023-24,11.9387654,601537,TESSy COVID-19,
Estonia2023-25,Estonia,EST,Europe,1331796,cases,51,2023-25,8.55986953,601588,TESSy COVID-19,
Estonia2023-26,Estonia,EST,Europe,1331796,cases,36,2023-26,6.532532009,601624,TESSy COVID-19,
Estonia2023-27,Estonia,EST,Europe,1331796,cases,31,2023-27,5.030800513,601655,TESSy COVID-19,
Estonia2023-28,Estonia,EST,Europe,1331796,cases,0,2023-28,0,0,TESSy COVID-19,
EU/EEA (total)2020-01,EU/EEA (total),NA,Europe,111962790,cases,11,2020-01,0,11,TESSy COVID-19,
EU/EEA (total)2020-02,EU/EEA (total),NA,Europe,28725666,cases,12,2020-02,0.080067769,23,TESSy COVID-19,
EU/EEA (total)2020-03,EU/EEA (total),NA,Europe,76158559,cases,10,2020-03,0.028887101,33,TESSy COVID-19,
EU/EEA (total)2020-04,EU/EEA (total),NA,Europe,227267608,cases,20,2020-04,0.013200297,53,TESSy COVID-19,
EU/EEA (total)2020-05,EU/EEA (total),NA,Europe,312760622,cases,32,2020-05,0.016626134,85,TESSy COVID-19,
EU/EEA (total)2020-06,EU/EEA (total),NA,Europe,323100959,cases,47,2020-06,0.024450562,132,TESSy COVID-19,
EU/EEA (total)2020-07,EU/EEA (total),NA,Europe,185370327,cases,23,2020-07,0.037762247,155,TESSy COVID-19,
EU/EEA (total)2020-08,EU/EEA (total),NA,Europe,328049697,cases,206,2020-08,0.069806496,361,TESSy COVID-19,
EU/EEA (total)2020-09,EU/EEA (total),NA,Europe,395726464,cases,2372,2020-09,0.651460095,2733,TESSy COVID-19,
EU/EEA (total)2020-10,EU/EEA (total),NA,Europe,449770119,cases,11955,2020-10,3.185405031,14688,TESSy COVID-19,
EU/EEA (total)2020-11,EU/EEA (total),NA,Europe,452576117,cases,50424,2020-11,13.78309585,65112,TESSy COVID-19,
EU/EEA (total)2020-12,EU/EEA (total),NA,Europe,452576117,cases,116148,2020-12,36.80530053,181260,TESSy COVID-19,
EU/EEA (total)2020-13,EU/EEA (total),NA,Europe,452576117,cases,175076,2020-13,64.34807076,356336,TESSy COVID-19,
EU/EEA (total)2020-14,EU/EEA (total),NA,Europe,452576117,cases,157185,2020-14,73.41549576,513521,TESSy COVID-19,
EU/EEA (total)2020-15,EU/EEA (total),NA,Europe,452576117,cases,132881,2020-15,64.0922022,646402,TESSy COVID-19,
EU/EEA (total)2020-16,EU/EEA (total),NA,Europe,452576117,cases,98356,2020-16,51.09350479,744758,TESSy COVID-19,
EU/EEA (total)2020-17,EU/EEA (total),NA,Europe,452576117,cases,75976,2020-17,38.51992923,820734,TESSy COVID-19,
EU/EEA (total)2020-18,EU/EEA (total),NA,Europe,452576117,cases,49390,2020-18,27.70053374,870124,TESSy COVID-19,
EU/EEA (total)2020-19,EU/EEA (total),NA,Europe,452576117,cases,40160,2020-19,19.78672684,910284,TESSy COVID-19,
EU/EEA (total)2020-20,EU/EEA (total),NA,Europe,452576117,cases,35276,2020-20,16.66813541,945560,TESSy COVID-19,
EU/EEA (total)2020-21,EU/EEA (total),NA,Europe,452576117,cases,31915,2020-21,14.84634241,977475,TESSy COVID-19,
EU/EEA (total)2020-22,EU/EEA (total),NA,Europe,452576117,cases,27828,2020-22,13.20065239,1005303,TESSy COVID-19,
EU/EEA (total)2020-23,EU/EEA (total),NA,Europe,448713812,cases,26640,2020-23,12.13869476,1031943,TESSy COVID-19,
EU/EEA (total)2020-24,EU/EEA (total),NA,Europe,448713812,cases,27645,2020-24,12.09791153,1059588,TESSy COVID-19,
EU/EEA (total)2020-25,EU/EEA (total),NA,Europe,452576117,cases,29169,2020-25,12.55346844,1088757,TESSy COVID-19,
EU/EEA (total)2020-26,EU/EEA (total),NA,Europe,452576117,cases,29384,2020-26,12.93771319,1118141,TESSy COVID-19,
EU/EEA (total)2020-27,EU/EEA (total),NA,Europe,452576117,cases,27514,2020-27,12.57202885,1145655,TESSy COVID-19,
EU/EEA (total)2020-28,EU/EEA (total),NA,Europe,452576117,cases,29250,2020-28,12.54242057,1174905,TESSy COVID-19,
EU/EEA (total)2020-29,EU/EEA (total),NA,Europe,452576117,cases,38445,2020-29,14.95770489,1213350,TESSy COVID-19,
EU/EEA (total)2020-30,EU/EEA (total),NA,Europe,452576117,cases,51084,2020-30,19.78208673,1264434,TESSy COVID-19,
EU/EEA (total)2020-31,EU/EEA (total),NA,Europe,452576117,cases,64215,2020-31,25.47615653,1328649,TESSy COVID-19,
EU/EEA (total)2020-32,EU/EEA (total),NA,Europe,452576117,cases,82188,2020-32,32.34881261,1410837,TESSy COVID-19,
EU/EEA (total)2020-33,EU/EEA (total),NA,Europe,452576117,cases,103326,2020-33,40.99067384,1514163,TESSy COVID-19,
EU/EEA (total)2020-34,EU/EEA (total),NA,Europe,452576117,cases,129857,2020-34,51.52348771,1644020,TESSy COVID-19,
EU/EEA (total)2020-35,EU/EEA (total),NA,Europe,452576117,cases,154397,2020-35,62.80799833,1798417,TESSy COVID-19,
EU/EEA (total)2020-36,EU/EEA (total),NA,Europe,452576117,cases,178193,2020-36,73.48819072,1976610,TESSy COVID-19,
EU/EEA (total)2020-37,EU/EEA (total),NA,Europe,452576117,cases,217413,2020-37,87.41203637,2194023,TESSy COVID-19,
EU/EEA (total)2020-38,EU/EEA (total),NA,Europe,452576117,cases,263216,2020-38,106.1984895,2457239,TESSy COVID-19,
EU/EEA (total)2020-39,EU/EEA (total),NA,Europe,452576117,cases,273467,2020-39,118.5840304,2730706,TESSy COVID-19,
EU/EEA (total)2020-40,EU/EEA (total),NA,Europe,452576117,cases,309856,2020-40,128.8894792,3040562,TESSy COVID-19,
EU/EEA (total)2020-41,EU/EEA (total),NA,Europe,452576117,cases,480290,2020-41,174.5885323,3520852,TESSy COVID-19,
EU/EEA (total)2020-42,EU/EEA (total),NA,Europe,452576117,cases,722170,2020-42,265.6923233,4243022,TESSy COVID-19,
EU/EEA (total)2020-43,EU/EEA (total),NA,Europe,452576117,cases,1108471,2020-43,404.4935053,5351493,TESSy COVID-19,
EU/EEA (total)2020-44,EU/EEA (total),NA,Europe,452576117,cases,1393667,2020-44,552.8656741,6745160,TESSy COVID-19,
EU/EEA (total)2020-45,EU/EEA (total),NA,Europe,452576117,cases,1435079,2020-45,625.0320982,8180239,TESSy COVID-19,
EU/EEA (total)2020-46,EU/EEA (total),NA,Europe,452576117,cases,1254633,2020-46,594.31152,9434872,TESSy COVID-19,
EU/EEA (total)2020-47,EU/EEA (total),NA,Europe,452576117,cases,1087051,2020-47,517.4121904,10521923,TESSy COVID-19,
EU/EEA (total)2020-48,EU/EEA (total),NA,Europe,452576117,cases,899235,2020-48,438.8844054,11421158,TESSy COVID-19,
EU/EEA (total)2020-49,EU/EEA (total),NA,Europe,452576117,cases,825613,2020-49,381.117769,12246771,TESSy COVID-19,
EU/EEA (total)2020-50,EU/EEA (total),NA,Europe,452576117,cases,875117,2020-50,375.7887206,13121888,TESSy COVID-19,
EU/EEA (total)2020-51,EU/EEA (total),NA,Europe,452576117,cases,944044,2020-51,401.9569155,14065932,TESSy COVID-19,
